,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,label
846,846,846,846,1059,"RT at some point we really should discuss homophobic religions who group all ""sexual sins"" together and how that leads to unbelievable cruelty against queer people and unearned redemption for rapists, especially pedophiles",1
847,847,847,847,545,"RT Uh, Tulsi Gabbard has a long track record of being a vocal fan of bad people, like Modi, Assad, and Putin. Like her father, Mike, she was hardcore anti-LGBT until she realized it was a political liability. Its real hard respecting a person like that, imho.",1
848,848,848,848,313,"The message, like so much of his art, was directed at Puerto Rico and in direct response of the homophobic outrage in PR after Tokischa & Villana Antillana kissed at show a couple of days ago. I dont think Bad Bunnys thinking much about the reaction in other publics outside PR.",1
849,849,849,849,1025,I would have thought the opposite. Homosexuals (and bisexuals in particular) are more likely to be poor and mentally ill. https://t.co/kk6SK6kp8B https://t.co/kk6SK6kp8B (I don't 100% trust these stats though - likely at least somewhat ideologically motivated),1
850,850,850,850,1100,"Our biological predecessors - why do they give birth to children they can't afford neither maturity-wise, nor financially. Why is it so hard to either have safe sex or no sex at all to prevent children you can't afford from being born.",0
851,851,851,851,946,RT i think the issue is using these labels to insert oneself into lgbt spaces. youre not queer because you cant understand sexual attraction. its totally fine to want to label yourself as that and find like minded people but leave lgbt community out of it,1
852,852,852,852,407,"RT ""We were opposed to the bill from the outset, but we chose not to take a public position on it because we thought we could be more effective working behind the scenes ..."" Walt Disney Co. CEO Bob Chapek told investors. ",1
853,853,853,853,962,RT Magick is the art of causing a change in accordance with the will. UNBRIDLED is the sequel to a sensually captivating true story about a young man coming of age in a secret society & a male harem. #AuthorUproar #LGBTQ ,1
854,854,854,854,18,This is the same level of ideology being sanctioned by those who wish to retain conversion therapy in the U.K. you made the right decision,1
855,855,855,855,81,that conversion therapy bs lil nas x is doing is disgusting and insidious. The reason shit like this happens. He needs to just come out as bi. ,1
856,856,856,856,1072,"RT ""Most Americans"" are Democrats who reject racist-hate Want equality and justice for ALL Thriving in every State Support the rights of women & the LGBTQ Like prisontime awarded to the -plotters of Trumps-coup ",1
857,857,857,857,986,RT finally new post. Still haven't got my new outfits gets. #femboythighs #fembois #femboys #lgbtq #tightslover #tights #pinkandwhite #pink #outfitinspiration #outfitpost #curlyhair #curlygirl #feminineboy #bi #transgirl ,1
858,858,858,858,802,You started this by saying you hate lgbt. You refuse to support it. You don't think its real because you have a limited view and refuse to give all people the same amount of respect. Wonder how I get the idea you didn't like me?,1
859,859,859,859,374,The sex part refers to sexual attraction not biological sex lol,1
860,860,860,860,89,RT Throwing myself out there fuckin be nice. #transgender #LGBTQ ,1
861,861,861,861,873,RT paedophilia is a valid sexuality & that we must stop calling minor attracted people (MAPs) paedophiles. That stigmatises them & causes them to be discriminated against. Its offensive. We must be kind to them. Theyre a part of the LGBTQ+. A trans MAP created the 6/,1
862,862,862,862,377,"I don't know if they would treat me differently if they knew I am Bi. They called the gay community ""alphabet soup"" and made homophobic remarks. It is heartbreaking. I imagine they will say it isn't about me. But it is. I am in the ""alphabet soup"".",1
863,863,863,863,1091,"Talk worst-case through! There's a 3rd party with sperm. Only 1 pregnant mother. DIY = sex OR pot & syringe. Issues of jealousy, control, expectation, promises present for ALL couples, even before baby/reality childcare hits. Some extra for LGBT+. Noone said it was easy",1
864,864,864,864,201,"RT Yes, a very interesting and totally coincidental name that she definitely plucked out of thin air. ",0
865,865,865,865,490,Please is there anyone who can donate please #emergency #MutualAid #MutualAidRequest #genderfluid #LGBTQ #DisabledCrowdFund #DisabiltyCrowdfund #EmergencyCrowdFund #fundraiser #MutualAid #MutualAidRequest #Narcissist #narcissisticabuse #homophobic #ableist #SurvivalFund ,1
866,866,866,866,27,"RT This administration wont stand for bullying or discrimination of any kind, & will use our authority to protect, support, and provide opportunities for LGBTQI+ students and all students. ",1
867,867,867,867,318,"TL;DR 1. democracy 2. improving institutions 3. lgbt good pog 4. a crum of a social state 5. fiscal policy = good jobs 6. overpopulation 7. economic imperialism 8. just build more houses 9. carbon credits + ""research"" 10. cheap healthcare somehow 11. rest. justice pog",1
868,868,868,868,143,RT If you have a spike in HIV infections in London among gay males but no way to measure that because your surveys ask about ge,1
869,869,869,869,978,and now i having about my homophobic and shitty big sis but be glad TO NO NOT UNDERSTAND FRENCH ,1
870,870,870,870,907,RT Sports Commentator Mohamed Aboutrika on Qatars BeIN TV: Arab and Muslim Premier League Footballers Must Not Cooperate with Pro-LGBTQ+ Campaign; Homosexuality Is against the Nature of Mankind; Alcohol and Homosexuality Not in Qatar 2020 World Cup #Qatar2022 #LGBTQ ,1
871,871,871,871,334,"RT If anybody thinks jk rowling is just Transphobic and not Amti-LGBt overall, i hope this changes your mind. For once the police weren't just don't this for pride month but instead in response to a community outreach programme following a homophobic attack in the community (see ",1
872,872,872,872,1002,"RT If someone doesnt understand that an oppressed person can internalize their oppression, they are ill-equipped to dismantle oppressive structures. i.e. a Black person can be anti-Black, a woman can perpetuate toxic masculinity, a person who is gay can be homophobic",1
873,873,873,873,181,"RT Thousands of LGBTQ veterans aren't getting benefits they're entitled to, just because of their identities. It's time to ch",1
874,874,874,874,359,RT /qa/ raided /lgbt/ with wojaks and as a result the entirety of qa got locked ,0
875,875,875,875,827,equivalent to saying leftists cant support palestine because some palestinians are homophobic,1
876,876,876,876,621,RT Gov. Ivey signs bill banning medication to transgender youth and transgender bathroom bill and it makes me wonder if this Ill-informed individual has ever MET A SINGLE TRANS PERSON IN HER LIFE?! I doubt it. Bigot.,1
877,877,877,877,884,RT Kim Burrell really stood there with her 5 minute weave and this microphone and really thought it was funky fresh and cool to tell this congregation that LGBTQ stood for let god be true quickly...,1
878,878,878,878,616,"Think youre the brain dead one. I identify as the same gender that I was assigned at birth, I (like other cisgender people) do it to normalise it for people who arent. And even if they were preferred, why would you care - I thought you Americans were obsessed with freedom?",1
879,879,879,879,364,"RT This is why people are usually attracted to men, cis or trans; or to women, cis or trans. But GCs are not just transphobic but fundamentally homophobic too. Most are straight and are horrified at the prospect of being attracted to a trans person of the opposite gender.",1
880,880,880,880,837,"RT Happy #NationalComingOutDay The UC LGBTQ+ community has an incredible, trailblazing legacy. Learn more ",1
881,881,881,881,996,not to mention at least half of the fandom is lgbt black/poc or something else be realistic about the whole be nice thing. bc what are they saying about us after theyve said something nasty about the character,1
882,882,882,882,297,"RT it also encourages women to prioritize the attainment of equal access to power, without interrogating how the institutions or systems they seek access to contribute to the collective subjugation of women, LGBTQ+ ppl and children.",1
883,883,883,883,305,RT Bravo Rekai Centres! Many LGBTQ seniors entering long-term care hide their identities. The Rainbow Wing aims to change that via @torontostar,1
884,884,884,884,867,#U FAGGOTS AGENDA DON'T REPRESENT THE SEXUAL ORIENTATION OF U FANS!!..SO..#DON'T MAKE ME TO MAKE IT A ISSUE !!! ,1
