,tweet_id,label_code,text,label_text
1351,1214676081984360448,-99,"No, he didn't! He made the Golden Globes fabulously funny with truth!! Hollywood is Hollywood because of fans, and they forgot this! The same goes for artists. And he told the truth about pedo-Disney, Apple, and no doubt, other China companies!!",irrelevant or no opinion
1352,1231572314980061184,-99,At least 30 killed in fire at a federal level seems bound to China amid the country's 200m Muslims fe….,irrelevant or no opinion
1353,1219463158156288000,-99,"I’m pretty sure the Capitalist roaders in China didn’t even speed up industrialization, which is the entire reason the capitalist phase was theorized by Marx. I’m pretty sure it’s been following the same general trend set by the Maoists. Fuck revisionism, revive Maoism in China",irrelevant or no opinion
1354,1222922490680430592,1,"I agree,how convenient it comes out right after Trump makes a great trade deal with China this virus hits the country of China and during there new year celebration,these fuckers will stop at nothing to destroy this country",China and/or Chinese are somewhat competent
1355,1229808805044772864,0,"All the posturing, all the imperial hegemony, all the  sycophancy the world leaders & media all kowtowing at China's feet.... it took a tinie-winnie invisible-to-the-naked-eye VIRUS to make that house of cards come crashing down. Ah.h h.. the plans of mice & men!",
1356,1231082325888233472,-99,"China reports fall in coronavirus cases, says economy resilient, but infections rising elsewhere: China reported a decrease in the number of new deaths and new cases of the coronavirus on Saturday, while its…  http://dlvr.it/RQWjtK  #25thAmendmentNow #ImpeachTrump #TheResistance pic.twitter.com/pNTSMw6M4G",irrelevant or no opinion
1357,1217538416843337728,-99,"Oh do be quiet, Red.  USA China trade deal  ➡ 👍  Democrats impeachment ➡ 👎 #VoteTrump2020 #KAG ➡ ✔ #TheFive #Tucker #Hannity #IngrahamAngle #FoxNews https://twitter.com/SenSanders/status/1217514874781171712 …",irrelevant or no opinion
1358,1234205942784225280,-99,"Remember, like, a couple weeks ago when we were saying we couldn't trust China's numbers? Good times. U.S. has so far tested only hundreds of people while South Korea has tested tens of thousands.  https://www.huffpost.com/entry/cdc-fda-coronavirus-testing-covid-19_n_5e5b13fbc5b6450a30bfb075?ncid=engmodushpmg00000004 … via @HuffPost",irrelevant or no opinion
1359,1222249297762226176,-99,The Corona disease or however you spell it started in China but it’s now if the US and in Jersey it’s flu like symptoms really got her checked,irrelevant or no opinion
1360,1225792712282120192,-99,Heard a company in Seattle and China will be looking into finding a cure  Seattle is democrat too?  all the sick seem to be in dem areas,irrelevant or no opinion
1361,1223011792697352192,-99,"My Nan come back from China about 3 weeks ago and she’s got a Chinese fella, family or not I ain’t scared to kung fu kick her ass into quarantine I ain’t getting no coronavirus #coronavirus",irrelevant or no opinion
1362,1225940226687680512,-99,"The next question is: with the oublast of #coronavirus  and economic regression, could it leads toa complete political revolution?  A more democratic #china is beneficial to all.",irrelevant or no opinion
1363,1222537254142275584,-99,"Maybe the travel cancellations to/from China was the news?? Pending Homes are super volatile. This is a joke, right?",irrelevant or no opinion
1364,1220413820281196544,-99,Bat soup...China cumonnnnn!😩😰  https://twitter.com/eha_news/status/1220310199547899904 …,irrelevant or no opinion
1365,1219641628471762944,-99,U.S. Stocks Fall on China Virus Fears #Wuhan #武漢肺炎 https://www.wsj.com/articles/global-stocks-drop-amid-outbreak-of-deadly-virus-in-china-11579601534 …,irrelevant or no opinion
1366,1215074734544760832,-99,It's difficult not to.   I can't believe how many Americans are just fine w/buying MADE IN CHINA.  Companies started moving U.S. jobs to COMMUNIST China ... where there's forced abortion ... decades ago & most AMERICANS seem o.k. with it.   This has disgusted me for a long time!,irrelevant or no opinion
1367,1224784886680080384,-99,What troubles me is that some of these animals are NOT native to China. Pictures showed koalas which were a threatened species before the bush fires!,irrelevant or no opinion
1368,1217188492113072128,-99,Traders and Analysts Skeptical China Can Reach Phase One Purchase Amounts  https://reut.rs/2uHvZOq ,irrelevant or no opinion
1369,1231751328612798464,-99,How coincidental for the Radioactive Olympics that the Japanese govt allowed their citizens NOT TO isolate and allowed them free access to the general public after coming back from China... List of sports events affected by the coronavirus outbreak  https://www.miamiherald.com/news/article240385126.html …,irrelevant or no opinion
1370,1230221806788894720,-99,"“From a markets perspective, whats happening in China with corona is so tragic”—overheard in a Wall Street coffee shop",irrelevant or no opinion
1371,1214164531641036800,-99,"The same thought had struck me!  BTW, have you noticed how low key Russia, China and Turkey have been in their reaction to the elimination of Soleimani. There is no better proof that they are not unhappy about it.",irrelevant or no opinion
1372,1224378893538406400,-99,I feel like they’re working on it but there’s still so much market share to gain from the large foreign businesses (from Europe and North America especially) trying to sell to China that creating a SMB portal is not high priority...,irrelevant or no opinion
1373,1219625548495958016,-99,New virus death as China confirms human-to-human transmission  https://bbc.in/2uf8xYT ,irrelevant or no opinion
1374,1235753385774723072,-99,"$EMRALS is almost ready for China, awarded IoT ""garbage coin"" 😁",irrelevant or no opinion
1375,1228335427867828224,-99,"Y get rid of a guy who he has put every American that wants a job to work,he got four countries INCLUDING CHINA to make better deals for us&them,he has stemmed the tide of illegals from S.America crashing on our shores.what more do you want! me too 4 mo yrs",irrelevant or no opinion
1376,1225861644946956288,-99,Key US Officials caught conspiring with China involving Biological and Chemical research.   https://www.justice.gov/opa/pr/harvard-university-professor-and-two-chinese-nationals-charged-three-separate-china-related … #FridayFeeling #QAnon #QArmy #WWG1WGA #MAGA #TheBestIsYetToCome #TheStorm #Trump2020 #YearOfTheBoomerang #WalkAway #China #Qatar,irrelevant or no opinion
1377,1219759669113049088,-99,Wouldn’t it make more sense to issue a temporary stop on incoming #flights from #China? #Canada be pro-active instead of react? #CanadianLivesMatter #CanadaUnite https://twitter.com/PnPCBC/status/1219757775384973314 …,irrelevant or no opinion
1378,1217632135336595456,-99,He is the only president to actually get a real deal with China that is fair for both sides . Now all other countries will seek deals with China the same way,irrelevant or no opinion
1379,1231473463245672448,-2,"The Virus started in Nov. not Dec. 2019, China failed to notify the rest of the World!  https://www.utoronto.ca/news/model-built-u-t-researchers-suggests-coronavirus-outbreak-began-november-has-yet-be-controlled … https://twitter.com/MonicaPerezShow/status/1231464766658338817 …",China and/or Chinese are most incompetent
1380,1227709153411522560,-99,Novel Coronavirus (2019-nCoV) GET HERE ==>  http://AUDIOUPDATES.vuhere.com  #virus #coronavirus #sars #flu #china #trump #Vindman pic.twitter.com/1R8SmDRr2b,irrelevant or no opinion
1381,1230228489741242368,-99,#VAlegislators please don't take parents choices away. Freedom is what separates us from countries like #China ....  https://twitter.com/ChildrensHD/status/1230224500639268865 …,irrelevant or no opinion
1382,1227078486260682752,-99,What's the difference between that and China? Both are not free countries,irrelevant or no opinion
1383,1226458865841115136,-99,"Tweet de China Xinhua News (@XHNews) China Xinhua News (@XHNews) a tweeté : China-Pakistan Economic Corridor (CPEC) has brought tangible improvements in Pakistani economy, says a Pakistani business executive #BeltandRoad  pic.twitter.com/KjSIioY41U  https://twitter.com/XHNews/status/1226457949553352705?s=20 …",irrelevant or no opinion
1384,1217915759537598464,-99,Disease that killed millions of China's pigs poses global threat  https://reut.rs/2QZn6J1 ,irrelevant or no opinion
1385,1234330033914830848,-99,🅿️🅱️ ▶️ *Today's China Future Bazaar Offers at 12:00 (CST)- ( Active deals for May 20 - RMB/mt )  #LLDPE* Opening:6725 Day High:6870 Day low:6705 At 12:6850  🔷 *1 USD=6.98 RMB*,irrelevant or no opinion
1386,1227746764909838336,-99,"As China expands navy, US begins stockpiling ship-killing missiles  https://www.defensenews.com/naval/2020/02/11/as-china-continues-rapid-naval-expansion-the-us-navy-begins-stockpiling-ship-killing-missiles/ …",irrelevant or no opinion
1387,1229755865663725568,-99,Remember China?  https://twitter.com/NBA/status/1229321257608454144 …,irrelevant or no opinion
1388,1231012704518840320,-99,White House Holding China Accountable to Trade Deal Amid Coronavirus Outbreak   https://www.infowars.com/white-house-holding-china-accountable-to-trade-deal-amid-coronavirus-outbreak/ …,irrelevant or no opinion
1389,1235354119617069056,-99,"I hope to god this doesn’t spread like it did in Iran, China or S. Korea. These guys are unfit to manage a crisis.",irrelevant or no opinion
1390,1228612330746994688,-99,The  Peoples Republic of China: Stop the creation of deadly viruses from animal markets in China - Sign the Petition!  http://chng.it/GKJLPZ45  via @Change,irrelevant or no opinion
1391,1221937067594342400,-99,"1733=14=5=China Said to Quickly Withdraw Approval for New Facebook Venture 1638=18=9=Twitter used to Identify ""Weak Mind"" for CIA MKUltra Program?",irrelevant or no opinion
1392,1230161536531828736,-99,"China is not on Twitter, Fuzzbutt, try again.",irrelevant or no opinion
1393,1234317314960453632,-99,"Obama Waited Until 'Millions' Infected and 1000 Dead in U.S. Before Declaring H1N1 Emergency. Trump acted immediately when given info. They called him racist for acting quickly to stop flights from China, now they say he acted too slowly. Both can't b tru   https://twitter.com/PJMedia_com/status/1233500191015211008?s=20 …",irrelevant or no opinion
1394,1229345045351948288,-99,Experts envision two scenarios if new coronavirus isn't contained SEE DETAILS AT ==>  http://SURGICALMASK.vuhere.com  #virus #coronavirus #sars #flu #china #trump #tiktok pic.twitter.com/cAPtwfbVjM,irrelevant or no opinion
1395,1219718458528731136,-99,having a hard time figuring out an outfit for superm next month when 99% of what i want to order comes from china and they're amidst holidays 💀,irrelevant or no opinion
1396,1219898430786420736,-99,You do know his trade deal with China is going to screw all those allies don't you? Of course you don't really care though. SAD,irrelevant or no opinion
